primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,author,license,rating,url,filename,len_sec_labels,path,frames,sr,duration
eaywag1,[],[''],43.2891,-8.6749,Motacilla flava,Western Yellow Wagtail,Jacobo Ramil MIllarengo,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/725173,eaywag1/XC725173.ogg,0,/kaggle/input/birdclef-2023/train_audio/eaywag1/XC725173.ogg,556722,32000,17.3975625
combul2,[],['call'],30.0492,-9.6499,Pycnonotus barbatus,Common Bulbul,James Lidster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/527569,combul2/XC527569.ogg,0,/kaggle/input/birdclef-2023/train_audio/combul2/XC527569.ogg,326008,32000,10.18775
refcro1,[],"['call', 'juvenile', 'sex uncertain']",-3.1481,36.6951,Sylvietta whytii,Red-faced Crombec,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/609470,refcro1/XC609470.ogg,0,/kaggle/input/birdclef-2023/train_audio/refcro1/XC609470.ogg,1790976,32000,55.968
klacuc1,[],['call'],-25.6897,27.2511,Chrysococcyx klaas,Klaas's Cuckoo,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/298807,klacuc1/XC298807.ogg,0,/kaggle/input/birdclef-2023/train_audio/klacuc1/XC298807.ogg,815616,32000,25.488
wlwwar,[],['call'],53.9299,-2.9833,Phylloscopus trochilus,Willow Warbler,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,http://xeno-canto.org/691290,wlwwar/XC691290.ogg,0,/kaggle/input/birdclef-2023/train_audio/wlwwar/XC691290.ogg,5787063,32000,180.84571875
gnbcam2,[],[''],5.4018,-7.2423,Camaroptera brevicaudata,Gray-backed Camaroptera,Étienne Leroy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/216298,gnbcam2/XC216298.ogg,0,/kaggle/input/birdclef-2023/train_audio/gnbcam2/XC216298.ogg,1485427,32000,46.41959375
yertin1,[],['song'],-1.3164,36.7101,Pogoniulus bilineatus,Yellow-rumped Tinkerbird,Meena Haribal,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/605848,yertin1/XC605848.ogg,0,/kaggle/input/birdclef-2023/train_audio/yertin1/XC605848.ogg,421303,32000,13.16571875
cohmar1,[],['flight call'],48.8212,6.8256,Delichon urbicum,Common House-Martin,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/374175,cohmar1/XC374175.ogg,0,/kaggle/input/birdclef-2023/train_audio/cohmar1/XC374175.ogg,2699180,32000,84.349375
brctch1,[],['alarm call'],-26.7116,26.4847,Tchagra australis,Brown-crowned Tchagra,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/421073,brctch1/XC421073.ogg,0,/kaggle/input/birdclef-2023/train_audio/brctch1/XC421073.ogg,937728,32000,29.304
wlwwar,[],['song'],58.6397,16.7958,Phylloscopus trochilus,Willow Warbler,Hans Norelius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/649825,wlwwar/XC649825.ogg,0,/kaggle/input/birdclef-2023/train_audio/wlwwar/XC649825.ogg,4122749,32000,128.83590625
tamdov1,[],[''],-21.2489,32.3486,Turtur tympanistria,Tambourine Dove,Derek Solomon,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://xeno-canto.org/721749,tamdov1/XC721749.ogg,0,/kaggle/input/birdclef-2023/train_audio/tamdov1/XC721749.ogg,5492820,32000,171.650625
reccuc1,[],"['adult', 'male', 'song']",-2.9858,37.5975,Cuculus solitarius,Red-chested Cuckoo,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/690353,reccuc1/XC690353.ogg,0,/kaggle/input/birdclef-2023/train_audio/reccuc1/XC690353.ogg,732672,32000,22.896
cohmar1,[],[''],43.6119,11.8586,Delichon urbicum,Common House-Martin,Filippo Ceccolini,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/745787,cohmar1/XC745787.ogg,0,/kaggle/input/birdclef-2023/train_audio/cohmar1/XC745787.ogg,534528,32000,16.704
greegr,[],[''],53.8904,14.2804,Ardea alba,Great Egret,Marcin Sołowiej,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/738072,greegr/XC738072.ogg,0,/kaggle/input/birdclef-2023/train_audio/greegr/XC738072.ogg,402077,32000,12.56490625
tamdov1,[],['song'],-0.636,34.117,Turtur tympanistria,Tambourine Dove,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/289508,tamdov1/XC289508.ogg,0,/kaggle/input/birdclef-2023/train_audio/tamdov1/XC289508.ogg,589322,32000,18.4163125
categr,[],"['Nocturnal rooting site', 'call']",37.2363,-6.0611,Bubulcus ibis,Cattle Egret,Carlos W.,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/304252,categr/XC304252.ogg,0,/kaggle/input/birdclef-2023/train_audio/categr/XC304252.ogg,2578808,32000,80.58775
combuz1,[],"['call', 'juvenile']",43.2081,-1.0269,Buteo buteo,Common Buzzard,Bernard BOUSQUET,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,2.5,https://www.xeno-canto.org/143391,combuz1/XC143391.ogg,0,/kaggle/input/birdclef-2023/train_audio/combuz1/XC143391.ogg,3929652,32000,122.801625
rindov,[],['call'],-0.5006,34.2156,Streptopelia capicola,Ring-necked Dove,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/476288,rindov/XC476288.ogg,0,/kaggle/input/birdclef-2023/train_audio/rindov/XC476288.ogg,1307376,32000,40.8555
moccha1,[],"['call', 'song']",1.7783,31.39,Thamnolaea cinnamomeiventris,Mocking Cliff-Chat,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/288579,moccha1/XC288579.ogg,0,/kaggle/input/birdclef-2023/train_audio/moccha1/XC288579.ogg,1123474,32000,35.1085625
rerswa1,[],"['call', 'juvenile']",37.0796,-8.6686,Cecropis daurica,Red-rumped Swallow,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/433098,rerswa1/XC433098.ogg,0,/kaggle/input/birdclef-2023/train_audio/rerswa1/XC433098.ogg,1306540,32000,40.829375
woosan,[],"['flight call', 'song']",45.5953,64.3647,Tringa glareola,Wood Sandpiper,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/182905,woosan/XC182905.ogg,0,/kaggle/input/birdclef-2023/train_audio/woosan/XC182905.ogg,1146624,32000,35.832
eaywag1,[],['flight call'],50.7804,3.3496,Motacilla flava,Western Yellow Wagtail,Eddy Scheinpflug,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/235503,eaywag1/XC235503.ogg,0,/kaggle/input/birdclef-2023/train_audio/eaywag1/XC235503.ogg,307200,32000,9.6
hoopoe,['eubeat1'],['song'],39.80801,-5.9333,Upupa epops,Eurasian Hoopoe,Rombout de Wijs,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/611241,hoopoe/XC611241.ogg,1,/kaggle/input/birdclef-2023/train_audio/hoopoe/XC611241.ogg,4106031,32000,128.31346875
subbus1,[],"['adult', 'sex uncertain', 'song']",-15.4071,28.492,Telophorus sulfureopectus,Sulphur-breasted Bushshrike,Kyle Finn,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/504665,subbus1/XC504665.ogg,0,/kaggle/input/birdclef-2023/train_audio/subbus1/XC504665.ogg,342712,32000,10.70975
categr,[],"['begging call', 'juvenile']",26.4796,-80.1419,Bubulcus ibis,Cattle Egret,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/192968,categr/XC192968.ogg,0,/kaggle/input/birdclef-2023/train_audio/categr/XC192968.ogg,6049536,32000,189.048
categr,[],[''],37.0329,-7.8122,Bubulcus ibis,Cattle Egret,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://xeno-canto.org/713124,categr/XC713124.ogg,0,/kaggle/input/birdclef-2023/train_audio/categr/XC713124.ogg,1211136,32000,37.848
abhori1,[],['call'],-33.7593,24.6915,Oriolus larvatus,African Black-headed Oriole,Alan Collett,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/396271,abhori1/XC396271.ogg,0,/kaggle/input/birdclef-2023/train_audio/abhori1/XC396271.ogg,833411,32000,26.04409375
afpwag1,[],['call'],-3.3494,36.6872,Motacilla aguimp,African Pied Wagtail,Bernard BOUSQUET,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/606916,afpwag1/XC606916.ogg,0,/kaggle/input/birdclef-2023/train_audio/afpwag1/XC606916.ogg,219008,32000,6.844
supsta1,"['reccor', 'varsun2']",['song'],-0.4487,36.2639,Lamprotornis superbus,Superb Starling,Rory Nefdt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/398734,supsta1/XC398734.ogg,2,/kaggle/input/birdclef-2023/train_audio/supsta1/XC398734.ogg,538304,32000,16.822
wbrcha2,['combul2'],['song'],-0.1715,29.9114,Cossypha heuglini,White-browed Robin-Chat,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/252922,wbrcha2/XC252922.ogg,1,/kaggle/input/birdclef-2023/train_audio/wbrcha2/XC252922.ogg,1276447,32000,39.88896875
lawgol,[],"['call', 'flight call']",32.554,-117.0852,Spinus lawrencei,Lawrence's Goldfinch,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,https://www.xeno-canto.org/161316,lawgol/XC161316.ogg,0,/kaggle/input/birdclef-2023/train_audio/lawgol/XC161316.ogg,2754048,32000,86.064
eubeat1,[],"['begging call', 'call', 'juvenile']",39.799,3.107,Merops apiaster,European Bee-eater,Lars Lachmann,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/449093,eubeat1/XC449093.ogg,0,/kaggle/input/birdclef-2023/train_audio/eubeat1/XC449093.ogg,4233091,32000,132.28409375
gnbcam2,[],[''],8.765,38.97,Camaroptera brevicaudata,Gray-backed Camaroptera,Rory Nefdt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://xeno-canto.org/195150,gnbcam2/XC195150.ogg,0,/kaggle/input/birdclef-2023/train_audio/gnbcam2/XC195150.ogg,398733,32000,12.46040625
abhori1,[],['song'],-24.3932,31.7782,Oriolus larvatus,African Black-headed Oriole,Diego Caiafa,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/398787,abhori1/XC398787.ogg,0,/kaggle/input/birdclef-2023/train_audio/abhori1/XC398787.ogg,4650214,32000,145.3191875
litegr,[],"['flight call', 'sex uncertain']",40.6389,0.7406,Egretta garzetta,Little Egret,Jordi Calvet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/647431,litegr/XC647431.ogg,0,/kaggle/input/birdclef-2023/train_audio/litegr/XC647431.ogg,396288,32000,12.384
mabeat1,[],['flight call'],-23.6677,43.6392,Merops superciliosus,Madagascar Bee-eater,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/294612,mabeat1/XC294612.ogg,0,/kaggle/input/birdclef-2023/train_audio/mabeat1/XC294612.ogg,704679,32000,22.02121875
yebapa1,[],['call'],-33.3955,26.9431,Apalis flavida,Yellow-breasted Apalis,Tim Cockcroft,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/332496,yebapa1/XC332496.ogg,0,/kaggle/input/birdclef-2023/train_audio/yebapa1/XC332496.ogg,1120131,32000,35.00409375
grecor,[],[''],24.077,32.8783,Phalacrocorax carbo,Great Cormorant,GABRIEL LEITE,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/700159,grecor/XC700159.ogg,0,/kaggle/input/birdclef-2023/train_audio/grecor/XC700159.ogg,133632,32000,4.176
sichor1,[],['call'],7.529,38.799,Bycanistes brevis,Silvery-cheeked Hornbill,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/216058,sichor1/XC216058.ogg,0,/kaggle/input/birdclef-2023/train_audio/sichor1/XC216058.ogg,1266432,32000,39.576
wlwwar,[],['song'],58.4927,22.9727,Phylloscopus trochilus,Willow Warbler,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.0,https://www.xeno-canto.org/575763,wlwwar/XC575763.ogg,0,/kaggle/input/birdclef-2023/train_audio/wlwwar/XC575763.ogg,634368,32000,19.824
rindov,[],['song'],-33.4989,26.9301,Streptopelia capicola,Ring-necked Dove,Tim Cockcroft,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/411728,rindov/XC411728.ogg,0,/kaggle/input/birdclef-2023/train_audio/rindov/XC411728.ogg,793287,32000,24.79021875
brubru1,[],"['Duet', 'song']",9.6467,-1.7606,Nilaus afer,Brubru,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/45539,brubru1/XC45539.ogg,0,/kaggle/input/birdclef-2023/train_audio/brubru1/XC45539.ogg,1474560,32000,46.08
abhori1,[],[''],-33.5866,26.8404,Oriolus larvatus,African Black-headed Oriole,Tim Cockcroft,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/728781,abhori1/XC728781.ogg,0,/kaggle/input/birdclef-2023/train_audio/abhori1/XC728781.ogg,2267847,32000,70.87021875
hadibi1,[],['flight call'],-2.9965,37.6244,Bostrychia hagedash,Hadada Ibis,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/377497,hadibi1/XC377497.ogg,0,/kaggle/input/birdclef-2023/train_audio/hadibi1/XC377497.ogg,132864,32000,4.152
gnhsun1,[],['call'],-0.6143,34.0906,Cyanomitra verticalis,Green-headed Sunbird,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/344253,gnhsun1/XC344253.ogg,0,/kaggle/input/birdclef-2023/train_audio/gnhsun1/XC344253.ogg,641149,32000,20.03590625
bkctch1,[],['song'],2.21,31.562,Tchagra senegalus,Black-crowned Tchagra,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/289277,bkctch1/XC289277.ogg,0,/kaggle/input/birdclef-2023/train_audio/bkctch1/XC289277.ogg,275853,32000,8.62040625
yefcan,[],['song'],-1.2231,35.028,Crithagra mozambica,Yellow-fronted Canary,Rory Nefdt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/200948,yefcan/XC200948.ogg,0,/kaggle/input/birdclef-2023/train_audio/yefcan/XC200948.ogg,1085022,32000,33.9069375
eaywag1,[],"['call', 'life stage uncertain', 'sex uncertain']",50.8343,-1.2362,Motacilla flava,Western Yellow Wagtail,Amy Robjohns,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.5,https://www.xeno-canto.org/596379,eaywag1/XC596379.ogg,0,/kaggle/input/birdclef-2023/train_audio/eaywag1/XC596379.ogg,299232,32000,9.351
eubeat1,[],['flight call'],44.3559,15.1588,Merops apiaster,European Bee-eater,Alex Lees,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/187382,eubeat1/XC187382.ogg,0,/kaggle/input/birdclef-2023/train_audio/eubeat1/XC187382.ogg,862668,32000,26.958375
hoopoe,[],['song'],44.8584,4.949,Upupa epops,Eurasian Hoopoe,Adrien CHARBONNEAU,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.0,https://www.xeno-canto.org/542705,hoopoe/XC542705.ogg,0,/kaggle/input/birdclef-2023/train_audio/hoopoe/XC542705.ogg,55296,32000,1.728
hoopoe,[],"['male', 'song']",,,Upupa epops,Eurasian Hoopoe,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/171538,hoopoe/XC171538.ogg,0,/kaggle/input/birdclef-2023/train_audio/hoopoe/XC171538.ogg,1708608,32000,53.394
eswdov1,['somgre1'],['song'],-33.4833,26.8333,Turtur chalcospilos,Emerald-spotted Wood-Dove,Tim Cockcroft,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/442494,eswdov1/XC442494.ogg,1,/kaggle/input/birdclef-2023/train_audio/eswdov1/XC442494.ogg,1773819,32000,55.43184375
grecor,[],['call'],46.3699,0.8201,Phalacrocorax carbo,Great Cormorant,Jack Berteau,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/678110,grecor/XC678110.ogg,0,/kaggle/input/birdclef-2023/train_audio/grecor/XC678110.ogg,454740,32000,14.210625
affeag1,[],['call'],-8.1871,36.6653,Haliaeetus vocifer,African Fish-Eagle,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/517395,affeag1/XC517395.ogg,0,/kaggle/input/birdclef-2023/train_audio/affeag1/XC517395.ogg,178176,32000,5.568
rbsrob1,['somgre1'],['alarm call'],-33.6528,26.6126,Cercotrichas leucophrys,Red-backed Scrub-Robin,Tim Cockcroft,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/667017,rbsrob1/XC667017.ogg,1,/kaggle/input/birdclef-2023/train_audio/rbsrob1/XC667017.ogg,884402,32000,27.6375625
reccor,[],['call'],12.6624,-7.9979,Uraeginthus bengalus,Red-cheeked Cordonbleu,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/235250,reccor/XC235250.ogg,0,/kaggle/input/birdclef-2023/train_audio/reccor/XC235250.ogg,295079,32000,9.22121875
wlwwar,[],['song'],45.6427,10.0239,Phylloscopus trochilus,Willow Warbler,Francesco Sottile,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/174234,wlwwar/XC174234.ogg,0,/kaggle/input/birdclef-2023/train_audio/wlwwar/XC174234.ogg,2307072,32000,72.096
blbpuf2,[],['call'],-6.2633,39.4034,Dryoscopus cubla,Black-backed Puffback,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/634079,blbpuf2/XC634079.ogg,0,/kaggle/input/birdclef-2023/train_audio/blbpuf2/XC634079.ogg,397056,32000,12.408
rindov,['laudov1'],['song'],-25.3071,27.449,Streptopelia capicola,Ring-necked Dove,Faansie Peacock,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/364497,rindov/XC364497.ogg,1,/kaggle/input/birdclef-2023/train_audio/rindov/XC364497.ogg,473856,32000,14.808
blbpuf2,[],['call'],-8.5004,35.9066,Dryoscopus cubla,Black-backed Puffback,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/517364,blbpuf2/XC517364.ogg,0,/kaggle/input/birdclef-2023/train_audio/blbpuf2/XC517364.ogg,756480,32000,23.64
wbrcha2,[],"['adult', 'dawn song', 'sex uncertain']",-5.106,38.623,Cossypha heuglini,White-browed Robin-Chat,paulo kivuyo,Creative Commons Attribution-ShareAlike 4.0,4.0,https://www.xeno-canto.org/601230,wbrcha2/XC601230.ogg,0,/kaggle/input/birdclef-2023/train_audio/wbrcha2/XC601230.ogg,2749440,32000,85.92
ratcis1,['reftin1'],"['adult', 'call']",-2.9858,37.5975,Cisticola chiniana,Rattling Cisticola,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/601140,ratcis1/XC601140.ogg,1,/kaggle/input/birdclef-2023/train_audio/ratcis1/XC601140.ogg,510720,32000,15.96
eubeat1,[],['flight call'],44.0626,1.9657,Merops apiaster,European Bee-eater,Cedric Mroczko,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/494180,eubeat1/XC494180.ogg,0,/kaggle/input/birdclef-2023/train_audio/eubeat1/XC494180.ogg,302602,32000,9.4563125
gnbcam2,[],[''],-1.765,12.9965,Camaroptera brevicaudata,Gray-backed Camaroptera,BurBenj,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/659842,gnbcam2/XC659842.ogg,0,/kaggle/input/birdclef-2023/train_audio/gnbcam2/XC659842.ogg,588288,32000,18.384
combul2,[],['song'],-24.1556,30.9443,Pycnonotus barbatus,Common Bulbul,Paul Driver,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/444140,combul2/XC444140.ogg,0,/kaggle/input/birdclef-2023/train_audio/combul2/XC444140.ogg,1139357,32000,35.60490625
ratcis1,[],"['adult', 'call', 'male']",-27.8469,25.7278,Cisticola chiniana,Rattling Cisticola,Dawie de Swardt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/642369,ratcis1/XC642369.ogg,0,/kaggle/input/birdclef-2023/train_audio/ratcis1/XC642369.ogg,6728307,32000,210.25959375
spepig1,['combul2'],['sex uncertain'],11.8047,13.1966,Columba guinea,Speckled Pigeon,Sun Madakan ,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/590084,spepig1/XC590084.ogg,1,/kaggle/input/birdclef-2023/train_audio/spepig1/XC590084.ogg,5250048,32000,164.064
afghor1,"['afmdov1', 'blakit1', 'grbcam1']",['song'],14.7279,-17.4329,Lophoceros nasutus,African Gray Hornbill,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/322741,afghor1/XC322741.ogg,3,/kaggle/input/birdclef-2023/train_audio/afghor1/XC322741.ogg,1912581,32000,59.76815625
hadibi1,[],[''],-33.2945,26.5109,Bostrychia hagedash,Hadada Ibis,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/708908,hadibi1/XC708908.ogg,0,/kaggle/input/birdclef-2023/train_audio/hadibi1/XC708908.ogg,2417472,32000,75.546
klacuc1,[],['song'],12.4674,-16.787,Chrysococcyx klaas,Klaas's Cuckoo,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/339470,klacuc1/XC339470.ogg,0,/kaggle/input/birdclef-2023/train_audio/klacuc1/XC339470.ogg,3334478,32000,104.2024375
wlwwar,[],['song'],52.2039,0.1577,Phylloscopus trochilus,Willow Warbler,Tony Fulford,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/331211,wlwwar/XC331211.ogg,0,/kaggle/input/birdclef-2023/train_audio/wlwwar/XC331211.ogg,4691174,32000,146.5991875
eubeat1,[],"['call', 'song']",42.5063,24.3431,Merops apiaster,European Bee-eater,Nikolay Sariev,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/247887,eubeat1/XC247887.ogg,0,/kaggle/input/birdclef-2023/train_audio/eubeat1/XC247887.ogg,874752,32000,27.336
laudov1,[],['song'],29.5918,52.5837,Streptopelia senegalensis,Laughing Dove,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/405368,laudov1/XC405368.ogg,0,/kaggle/input/birdclef-2023/train_audio/laudov1/XC405368.ogg,2902272,32000,90.696
eubeat1,[],['flight call'],55.8697,48.0544,Merops apiaster,European Bee-eater,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/269895,eubeat1/XC269895.ogg,0,/kaggle/input/birdclef-2023/train_audio/eubeat1/XC269895.ogg,267494,32000,8.3591875
amesun2,['blbpuf2'],['begging call'],-15.1551,28.4972,Chalcomitra amethystina,Amethyst Sunbird,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.5,https://www.xeno-canto.org/113074,amesun2/XC113074.ogg,1,/kaggle/input/birdclef-2023/train_audio/amesun2/XC113074.ogg,536660,32000,16.770625
wbrcha2,[],['song'],-0.66,30.98,Cossypha heuglini,White-browed Robin-Chat,Rolf A. de By,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/281997,wbrcha2/XC281997.ogg,0,/kaggle/input/birdclef-2023/train_audio/wbrcha2/XC281997.ogg,1560660,32000,48.770625
blakit1,[],['flight call'],41.957,-8.7464,Milvus migrans,Black Kite,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/489015,blakit1/XC489015.ogg,0,/kaggle/input/birdclef-2023/train_audio/blakit1/XC489015.ogg,224862,32000,7.0269375
piekin1,[],['call'],-8.1871,36.6653,Ceryle rudis,Pied Kingfisher,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/515830,piekin1/XC515830.ogg,0,/kaggle/input/birdclef-2023/train_audio/piekin1/XC515830.ogg,77568,32000,2.424
hamerk1,[],"['adult', 'call', 'female', 'male']",-26.8193,26.6463,Scopus umbretta,Hamerkop,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/692701,hamerk1/XC692701.ogg,0,/kaggle/input/birdclef-2023/train_audio/hamerk1/XC692701.ogg,789088,32000,24.659
yebapa1,['ratcis1'],['song'],-3.4059,35.825,Apalis flavida,Yellow-breasted Apalis,Bernard BOUSQUET,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/425035,yebapa1/XC425035.ogg,1,/kaggle/input/birdclef-2023/train_audio/yebapa1/XC425035.ogg,1560640,32000,48.77
thrnig1,[],"['male', 'song']",54.069,23.084,Luscinia luscinia,Thrush Nightingale,Antoni Knychała,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/376998,thrnig1/XC376998.ogg,0,/kaggle/input/birdclef-2023/train_audio/thrnig1/XC376998.ogg,7227648,32000,225.864
greegr,[],"['alarm call', 'flight call']",18.0024,-94.5653,Ardea alba,Great Egret,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/292923,greegr/XC292923.ogg,0,/kaggle/input/birdclef-2023/train_audio/greegr/XC292923.ogg,120372,32000,3.761625
yebapa1,['bcbeat1'],['song'],-6.282511,39.408439,Apalis flavida,Yellow-breasted Apalis,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/634043,yebapa1/XC634043.ogg,1,/kaggle/input/birdclef-2023/train_audio/yebapa1/XC634043.ogg,803328,32000,25.104
